Time_Secs	Lat	Long	Alt
59379	47.90045833	122.2801528	598
59390	47.90045556	122.2801583	593
59400	47.90045833	122.2801694	591
59411	47.90045556	122.2801639	597
59421	47.90045833	122.2801667	587
59432	47.90046111	122.2801611	583
59442	47.90045556	122.2801556	594
59453	47.90045833	122.2801611	590
59463	47.90045278	122.2801583	593
59474	47.90045833	122.2801556	593
59484	47.90045833	122.2801583	589
59495	47.90045556	122.2801583	596
59505	47.90046111	122.2801583	596
59516	47.90046111	122.2801556	593
59526	47.90045833	122.2801556	600
59537	47.90046389	122.2801556	598
59547	47.90046667	122.2801639	596
59558	47.90046389	122.2801528	601
59568	47.90046667	122.2801528	593
59579	47.90046389	122.2801556	592
59589	47.90046944	122.2801556	595
59600	47.90047778	122.2801583	594
59610	47.900475	122.2801528	596
59621	47.90047222	122.2801444	598
59631	47.90047222	122.2801528	592
59642	47.90046111	122.2801583	596
59652	47.90046111	122.2801583	594
59663	47.90045833	122.2801583	592
59673	47.90045278	122.2801583	595
59684	47.90044722	122.2801611	593
59694	47.90044167	122.2801611	594
59705	47.90044722	122.2801556	599
59715	47.90045278	122.2801556	596
59726	47.90045278	122.2801528	597
59737	47.90045278	122.2801472	603
59747	47.90045556	122.2801528	600
59758	47.90045556	122.2801528	604
59768	47.90045833	122.2801472	604
59779	47.90045278	122.2801528	599
59789	47.90044722	122.2801472	597
59800	47.90045556	122.2801472	592
59810	47.90046667	122.28015	590
59821	47.90046944	122.2801472	594
59831	47.90047778	122.2801417	592
59842	47.90048333	122.2801389	593
59852	47.90047778	122.2801389	595
59863	47.90047222	122.2801472	593
59873	47.90046944	122.28015	597
59884	47.90046944	122.2801528	599
59894	47.90046944	122.2801528	596
59905	47.90046667	122.2801472	599
59915	47.90046389	122.2801472	598
59926	47.90046389	122.28015	595
59936	47.90045556	122.2801528	601
59947	47.90046111	122.2801472	593
59957	47.90046389	122.2801472	588
59968	47.90046389	122.2801444	593
59978	47.90046111	122.2801444	595
59989	47.90046667	122.2801472	594
59999	47.90046111	122.2801444	596
60010	47.90045556	122.2801472	593
60020	47.90045556	122.2801444	590
60031	47.90046111	122.2801472	590
60041	47.90046389	122.2801528	588
60052	47.90046389	122.2801528	591
60063	47.90046111	122.2801528	593
60073	47.90045833	122.2801556	592
60084	47.90045556	122.2801556	592
60094	47.90045556	122.2801611	594
60105	47.90045556	122.2801583	594
60115	47.90045556	122.2801611	600
60126	47.90045	122.2801611	602
60136	47.90044722	122.2801583	601
60147	47.90044167	122.2801556	602
60157	47.90044444	122.2801583	599
60168	47.90044722	122.2801611	594
60178	47.90043889	122.2801639	598
60189	47.90044722	122.2801556	595
60199	47.90045	122.2801611	591
60210	47.90045	122.2801611	592
60220	47.90045833	122.2801611	587
60231	47.90046111	122.2801583	591
60241	47.90045556	122.28015	598
60252	47.90045556	122.2801528	596
60262	47.90044722	122.2801528	600
60273	47.90044444	122.2801472	601
60283	47.90045556	122.2801583	594
60294	47.90046389	122.2801611	595
60304	47.90046111	122.2801556	601
60315	47.90046667	122.2801639	589
60325	47.90046111	122.2801639	589
60336	47.90045278	122.2801556	596
60346	47.90045556	122.2801639	586
60357	47.90045556	122.2801583	588
60367	47.90045278	122.2801556	590
60378	47.90046944	122.2801556	582
60388	47.90046944	122.2801528	589
60399	47.90046667	122.2801556	590
60409	47.900475	122.2801583	583
60420	47.90047222	122.2801528	587
60431	47.90047222	122.2801528	586
60441	47.90048611	122.2801556	580
60452	47.90048333	122.2801556	590
60462	47.90048056	122.2801583	590
60473	47.90047778	122.2801667	582
60483	47.90047222	122.2801583	591
60494	47.90047222	122.2801528	594
60504	47.90048056	122.2801556	585
60515	47.90048333	122.2801472	593
60525	47.90048611	122.2801528	589
60536	47.90048611	122.2801472	590
60546	47.90047778	122.2801444	595
60557	47.90047222	122.28015	592
60567	47.90047222	122.2801556	592
60578	47.90046944	122.2801528	595
60588	47.90046944	122.2801639	593
60599	47.90046944	122.2801639	590
60609	47.90046389	122.2801583	590
60620	47.90047222	122.2801639	584
60630	47.90047222	122.2801583	591
60641	47.90047222	122.2801528	597
60651	47.90048333	122.2801639	588
60662	47.90047222	122.2801694	588
60672	47.90046944	122.2801694	591
60683	47.90047222	122.2801694	586
60693	47.90046389	122.2801556	595
60704	47.90045556	122.2801556	602
60714	47.90046389	122.2801583	593
60725	47.90046111	122.2801472	600
60735	47.90046389	122.2801444	601
60746	47.90046389	122.2801528	598
60756	47.90045278	122.28015	604
60767	47.90044722	122.2801556	598
60778	47.90045278	122.2801611	593
60788	47.90045833	122.2801556	604
60799	47.90046389	122.2801556	609
60809	47.90046111	122.2801639	600
60820	47.90045278	122.2801639	604
60830	47.90046111	122.2801639	599
60841	47.90045833	122.2801639	594
60851	47.90044444	122.2801583	597
60862	47.90043889	122.2801611	590
60872	47.90043889	122.2801556	591
60883	47.90044167	122.28015	591
60893	47.90044444	122.2801611	584
60904	47.90044722	122.2801611	584
60914	47.90044722	122.2801528	592
60925	47.90045833	122.2801556	593
60935	47.90046111	122.2801472	601
60946	47.90047222	122.2801389	607
60956	47.900475	122.2801417	603
60967	47.90046111	122.2801389	602
60977	47.90046389	122.2801361	596
60988	47.90047778	122.2801361	598
60998	47.90047222	122.2801361	598
61009	47.90047222	122.28015	589
61019	47.90046389	122.2801472	592
61030	47.90045833	122.2801472	593
61040	47.90046111	122.2801583	592
61051	47.90046389	122.2801556	601
61061	47.90046944	122.2801528	604
61072	47.90046944	122.2801528	605
61082	47.90046667	122.28015	607
61093	47.90047778	122.2801472	607
61103	47.90047778	122.2801528	599
61114	47.90046667	122.2801556	600
61125	47.90046111	122.2801611	590
61135	47.90045556	122.2801722	577
61146	47.90044444	122.2801778	573
61156	47.90045556	122.2801806	568
61167	47.90046111	122.2801778	572
61177	47.90045278	122.280175	572
61188	47.90046111	122.2801667	578
61198	47.90045556	122.2801694	577
61209	47.90046389	122.2801694	590
61219	47.90046944	122.2801639	596
61230	47.90046944	122.2801528	604
61240	47.90046944	122.2801472	610
61251	47.90047222	122.2801528	617
61261	47.90048056	122.2801528	621
61272	47.90047778	122.2801528	619
61282	47.90048056	122.2801528	618
61293	47.90046667	122.2801472	615
61303	47.90047222	122.2801417	617
61314	47.90046389	122.28015	607
61324	47.90047222	122.2801528	613
61335	47.90046944	122.2801583	604
61345	47.90046111	122.2801556	600
61356	47.90045	122.2801611	586
61366	47.90043889	122.2801611	576
61377	47.90043056	122.2801611	562
61387	47.90043611	122.2801611	561
61398	47.90043889	122.2801611	566
61408	47.90043333	122.2801667	562
61419	47.90043333	122.2801694	562
61429	47.900425	122.2801778	557
61440	47.90043611	122.2801667	568
61450	47.90045556	122.2801556	578
61461	47.90045556	122.2801556	582
61471	47.90045556	122.2801556	588
61482	47.90045278	122.2801583	585
61493	47.90046111	122.2801528	591
61503	47.90046111	122.2801528	591
61514	47.90046389	122.2801528	595
61524	47.90047222	122.2801472	601
61535	47.90048056	122.2801472	606
61545	47.900475	122.2801528	601
61556	47.90047222	122.2801444	603
61566	47.90046389	122.2801444	594
61577	47.90046389	122.2801389	601
61587	47.90046389	122.2801417	601
61598	47.90045556	122.2801528	595
61608	47.90045	122.2801611	592
61619	47.90044444	122.2801639	584
61629	47.90043611	122.2801667	579
61640	47.90044722	122.2801639	583
61650	47.90043889	122.2801694	577
61661	47.90044167	122.2801556	590
61671	47.90043889	122.2801611	585
61682	47.90044167	122.2801611	586
61692	47.90043611	122.2801556	591
61703	47.90043611	122.2801611	584
61713	47.90043611	122.2801611	584
61724	47.90045	122.2801528	592
61734	47.90045278	122.2801472	596
61745	47.90046389	122.2801389	610
61755	47.90046111	122.2801417	607
61766	47.90046389	122.2801444	606
61776	47.90046944	122.2801444	613
61787	47.900475	122.2801472	612
61797	47.90047222	122.2801472	613
61808	47.900475	122.28015	616
61819	47.90046944	122.2801528	613
61829	47.90046111	122.2801528	613
61840	47.90045833	122.2801528	611
61850	47.90045	122.2801528	602
61861	47.90046667	122.2801444	615
61871	47.90046944	122.2801444	614
61882	47.90047778	122.2801472	614
61892	47.90047778	122.28015	622
61903	47.90048056	122.28015	619
61913	47.90047222	122.2801194	616
61924	47.90047222	122.279975	609
61934	47.90058611	122.2798111	607
61945	47.90090278	122.2797889	607
61955	47.90122778	122.2798139	603
61966	47.90173889	122.2798472	603
61976	47.90203056	122.2800778	603
61987	47.90211111	122.2806917	600
61997	47.90211944	122.2815139	596
62008	47.90210556	122.2823222	594
62018	47.90214722	122.2829361	591
62029	47.90261111	122.2832556	591
62039	47.90320556	122.2832806	591
62050	47.90382222	122.2832917	590
62060	47.90451667	122.2833111	590
62071	47.90536111	122.2833361	588
62081	47.90613611	122.2833472	589
62092	47.90693333	122.2833611	588
62102	47.90764722	122.2833778	588
62113	47.90851667	122.2833944	587
62123	47.90938611	122.2834083	586
62134	47.91034722	122.2834278	582
62144	47.91114444	122.28345	579
62155	47.9122	122.2834639	577
62166	47.91313611	122.2834806	573
62176	47.91423056	122.2835083	570
62187	47.915575	122.2835389	567
62197	47.91641111	122.2835528	566
62208	47.91741111	122.2836472	565
62218	47.91846667	122.2837722	564
62229	47.91956111	122.2839056	561
62239	47.92038333	122.2840111	560
62250	47.92108333	122.2840806	559
62260	47.92138056	122.2842917	560
62271	47.9214	122.2843278	559
62281	47.9214	122.2843278	556
62292	47.92140278	122.2843306	553
62302	47.92148056	122.2845333	553
62313	47.92151389	122.2850972	556
62323	47.92148056	122.2855556	559
62334	47.92134722	122.2858278	560
62344	47.92117778	122.2858611	560
62355	47.92075556	122.2858444	561
62365	47.91863056	122.2857917	568
62376	47.9144	122.2857028	566
62386	47.90908333	122.2856	571
62397	47.90230278	122.2853889	717
62407	47.89588056	122.2852694	878
62418	47.88855278	122.2855472	1109
62428	47.88176389	122.2872028	1303
62439	47.87461111	122.2929306	1421
62449	47.86886667	122.3013833	1521
62460	47.86255278	122.3118639	1659
62470	47.85680278	122.3218722	1870
62481	47.85037778	122.3332139	2085
62491	47.84440833	122.3438583	2280
62502	47.83774444	122.3556556	2542
62513	47.83097222	122.3673667	2828
62523	47.82489444	122.37795	3133
62534	47.81810278	122.389325	3443
62544	47.81191111	122.3995778	3729
62555	47.80525	122.4110389	4019
62565	47.79931389	122.4216306	4251
62576	47.79279444	122.4333417	4501
62586	47.78686389	122.4439556	4746
62597	47.78034722	122.4555944	5008
62607	47.77442778	122.466175	5238
62618	47.76788333	122.477775	5510
62628	47.76192778	122.4882972	5758
62639	47.75540278	122.4998389	6026
62649	47.74954722	122.5103111	6248
62660	47.74322222	122.5218583	6485
62670	47.73753889	122.532325	6673
62681	47.73130278	122.543925	6844
62691	47.72562778	122.5545694	7020
62702	47.71938611	122.5662806	7247
62712	47.71373333	122.5769083	7445
62723	47.70749167	122.5885333	7637
62733	47.7018	122.599075	7810
62744	47.69550833	122.6106861	8021
62754	47.68978611	122.6212806	8218
62765	47.68344722	122.6329472	8428
62775	47.67763056	122.6435222	8621
62786	47.67121111	122.6551056	8851
62796	47.66531111	122.665575	9051
62807	47.65827778	122.6764389	9263
62817	47.65146389	122.6857861	9442
62828	47.64378056	122.6958528	9634
62838	47.63669722	122.7049222	9795
62849	47.62866389	122.7151167	9829
62860	47.62047778	122.7256472	9957
62870	47.61318333	122.7358528	9983
62881	47.60514444	122.7478361	10002
62891	47.59791944	122.7593972	10014
62902	47.59007778	122.7724611	9985
62912	47.58308611	122.7845583	9978
62923	47.57549722	122.7980028	9983
62933	47.568625	122.8103194	9984
62944	47.56091389	122.8238444	9974
62954	47.55355556	122.8358194	9972
62965	47.54530556	122.8488306	9974
62975	47.53775278	122.8606028	9988
62986	47.52943056	122.8735194	10010
62996	47.52186111	122.885275	10007
63007	47.51351667	122.8982306	10038
63017	47.50597778	122.9098444	10230
63028	47.49775556	122.9224528	10436
63038	47.49048889	122.9340528	10588
63049	47.48274444	122.9470278	10738
63059	47.47601389	122.9591417	10885
63070	47.46897222	122.9725194	11130
63080	47.46291389	122.9847528	11332
63091	47.45639722	122.9981056	11559
63101	47.45056667	123.0101222	11747
63112	47.44420278	123.0232306	11938
63122	47.43843889	123.0350694	12097
63133	47.43211944	123.0480639	12270
63143	47.42644722	123.059825	12484
63154	47.42048056	123.0728639	12694
63164	47.41536389	123.0849056	12849
63175	47.40989167	123.0982139	13003
63185	47.40500556	123.1103139	13167
63196	47.39968611	123.1235444	13371
63207	47.39433333	123.1366028	13557
63217	47.38937222	123.1483417	13689
63228	47.38374722	123.1611472	13835
63238	47.37850833	123.1727083	13956
63249	47.37271111	123.1854	14055
63259	47.36747778	123.1969583	14157
63270	47.36178889	123.2097333	14304
63280	47.35652222	123.2213111	14448
63291	47.35063889	123.2339944	14613
63301	47.34531944	123.2455028	14748
63312	47.33948611	123.2581417	14871
63322	47.33399722	123.2694806	14975
63333	47.327825	123.2818889	15078
63343	47.32214444	123.2931556	15162
63354	47.31587778	123.3055472	15255
63364	47.31018056	123.3168194	15352
63375	47.30390278	123.3292139	15477
63385	47.29815278	123.3404778	15581
63396	47.29176111	123.3528861	15690
63406	47.285875	123.3641639	15796
63417	47.27931944	123.37655	15909
63427	47.27331111	123.3877861	16012
63438	47.26663056	123.4001167	16120
63448	47.26049444	123.4112972	16219
63459	47.25368333	123.4235639	16340
63469	47.247425	123.4346861	16445
63480	47.24045	123.4468889	16552
63490	47.23403056	123.4579361	16662
63501	47.22690556	123.4700111	16783
63511	47.22041944	123.4809944	16882
63522	47.21329444	123.4930833	16995
63532	47.20683333	123.5040806	17097
63543	47.19976667	123.5161917	17209
63554	47.19275	123.5283139	17324
63564	47.18641944	123.53935	17433
63575	47.17963889	123.5516278	17550
63585	47.17357222	123.5628639	17652
63596	47.16693611	123.5752528	17761
63606	47.16095833	123.5865639	17855
63617	47.15441111	123.5990389	17957
63627	47.14845278	123.6104028	18046
63638	47.14191111	123.6229194	18152
63648	47.13604444	123.6343306	18245
63659	47.12964444	123.6469222	18342
63669	47.12383611	123.6584	18416
63680	47.11744444	123.6710778	18492
63690	47.11160833	123.6826722	18521
63701	47.10501389	123.6960389	18367
63711	47.09889444	123.7086389	18350
63722	47.09207778	123.7227611	18350
63732	47.08581944	123.7357861	18365
63743	47.078875	123.7502667	18387
63753	47.07248889	123.7635611	18401
63764	47.06539167	123.7783528	18410
63774	47.05888056	123.7919611	18416
63785	47.05166111	123.8070944	18421
63795	47.04504444	123.8210111	18407
63806	47.03771667	123.8365083	18393
63816	47.03102222	123.8507139	18400
63827	47.02363889	123.8664028	18421
63837	47.01691944	123.8806889	18426
63848	47.00950556	123.8963806	18423
63858	47.00278333	123.9106056	18425
63869	46.99541389	123.9262028	18427
63879	46.98873889	123.9403611	18422
63890	46.98141111	123.9559167	18416
63901	46.97407222	123.9714167	18411
63911	46.9674	123.9854556	18406
63922	46.96006944	124.0008306	18413
63932	46.95338611	124.0147444	18421
63943	46.94602778	124.0300111	18430
63953	46.93933333	124.0438611	18431
63964	46.93197222	124.0591028	18424
63974	46.92517222	124.0728972	18412
63985	46.91743889	124.0879028	18403
63995	46.91033056	124.1014556	18410
64006	46.90248056	124.1162833	18415
64016	46.89531944	124.1296861	18427
64027	46.88741111	124.1443611	18428
64037	46.88021111	124.1576833	18421
64048	46.87228889	124.1723444	18413
64058	46.86509722	124.1856611	18412
64069	46.85719722	124.200275	18411
64079	46.85002222	124.2135361	18402
64090	46.84213056	124.2281194	18390
64100	46.83496389	124.2413639	18395
64111	46.82708889	124.2559111	18407
64121	46.81994444	124.2691056	18421
64132	46.8121	124.2835972	18428
64142	46.80498611	124.2967639	18427
64153	46.79717222	124.31125	18428
64163	46.79006944	124.3244222	18427
64174	46.78224444	124.3389444	18418
64184	46.77511944	124.3521694	18409
64195	46.76727778	124.3667222	18408
64205	46.7603	124.3800556	18409
64216	46.75279444	124.3948361	18414
64226	46.74603611	124.4082889	18420
64237	46.73860278	124.4230611	18422
64248	46.7312	124.4378222	18420
64258	46.72448056	124.4512222	18418
64269	46.7171	124.4659333	18415
64279	46.71042222	124.4792917	18412
64290	46.70311111	124.4939639	18415
64300	46.69646389	124.5072694	18416
64311	46.68915833	124.521875	18414
64321	46.68253333	124.5351389	18415
64332	46.67526389	124.5497389	18424
64342	46.66866111	124.5630306	18429
64353	46.66140556	124.5776944	18431
64363	46.65481667	124.5910472	18429
64374	46.64756944	124.6057528	18431
64384	46.64097778	124.6191417	18437
64395	46.63371944	124.6338972	18441
64405	46.62710556	124.6473583	18439
64416	46.61981111	124.6622056	18438
64426	46.61316389	124.6757222	18445
64437	46.60583333	124.6905972	18455
64447	46.59914444	124.7041306	18458
64458	46.591775	124.7190361	18460
64468	46.58506667	124.7326111	18461
64479	46.57767222	124.7475583	18460
64489	46.57092778	124.76115	18459
64500	46.56348611	124.7760972	18459
64510	46.55671111	124.7896778	18464
64521	46.54926111	124.8046056	18466
64531	46.54246111	124.8181861	18459
64542	46.53496111	124.8331361	18455
64552	46.52811389	124.8467222	18452
64563	46.52056111	124.8616444	18461
64573	46.51350833	124.8750333	18474
64584	46.50561111	124.8896167	18484
64595	46.49765278	124.9041556	18480
64605	46.49038889	124.9173806	18474
64616	46.48237222	124.9319444	18465
64626	46.47507222	124.9452111	18462
64637	46.46705278	124.9598028	18469
64647	46.45975278	124.97305	18479
64658	46.45171667	124.9876222	18475
64668	46.44441111	125.0008806	18472
64679	46.43636944	125.0154778	18478
64689	46.42906111	125.0287556	18481
64700	46.42101944	125.0433806	18483
64710	46.41371111	125.0567111	18473
64721	46.40567778	125.0714028	18468
64731	46.39839167	125.0847722	18467
64742	46.39038889	125.0994917	18479
64752	46.38315	125.1128889	18478
64763	46.3752	125.1276417	18481
64773	46.36796667	125.1410528	18479
64784	46.36001389	125.1558222	18480
64794	46.35278056	125.1692472	18481
64805	46.34481389	125.184	18478
64815	46.33756389	125.1974028	18474
64826	46.32959167	125.2121333	18471
64836	46.32235556	125.2255194	18471
64847	46.31440833	125.2402194	18474
64857	46.30718889	125.2535667	18475
64868	46.29922778	125.2682333	18470
64878	46.29197778	125.2815528	18470
64889	46.28400278	125.2961833	18474
64899	46.27674722	125.3094667	18477
64910	46.26877778	125.3240722	18484
64920	46.26153333	125.3373528	18485
64931	46.25356389	125.3519778	18487
64942	46.24558611	125.366625	18479
64952	46.238325	125.3799694	18473
64963	46.23034444	125.3946639	18476
64973	46.22309444	125.4080194	18484
64984	46.21513889	125.4227056	18492
64994	46.20791389	125.4360861	18485
65005	46.19997778	125.4508556	18473
65015	46.19276667	125.4643056	18470
65026	46.18483889	125.4790917	18479
65036	46.17764444	125.4925056	18489
65047	46.16973056	125.5072278	18492
65057	46.16254722	125.5205944	18491
65068	46.15465278	125.5352806	18494
65078	46.14748889	125.5486306	18496
65089	46.13961389	125.5633056	18500
65099	46.13245278	125.5766444	18503
65110	46.12456944	125.5913306	18496
65120	46.11739444	125.6047167	18496
65131	46.10949167	125.6194444	18498
65141	46.10229722	125.6328389	18499
65152	46.09437778	125.6475889	18497
65162	46.08717778	125.6610222	18492
65173	46.07925833	125.6758111	18493
65183	46.07206111	125.6892528	18500
65194	46.06414167	125.7040278	18507
65204	46.05693056	125.7174528	18509
65215	46.04898611	125.7322194	18509
65225	46.04175278	125.7456444	18506
65236	46.03378889	125.7604222	18504
65246	46.02654444	125.7738611	18504
65257	46.01856944	125.7886417	18508
65267	46.01132778	125.802075	18514
65278	46.00336667	125.8168667	18516
65289	45.99541111	125.8316944	18510
65299	45.988175	125.8452056	18506
65310	45.98021389	125.8600833	18506
65320	45.97297778	125.8736111	18509
65331	45.96500833	125.8884639	18518
65341	45.95775278	125.9019444	18523
65352	45.94977778	125.9167778	18525
65362	45.94253333	125.9302778	18524
65373	45.93456389	125.9451472	18521
65383	45.92730556	125.9586694	18518
65394	45.91931389	125.9735306	18520
65404	45.91205278	125.9870361	18520
65415	45.90407778	126.0018972	18517
65425	45.89681944	126.0154111	18517
65436	45.88883333	126.0302694	18518
65446	45.88156667	126.0437639	18509
65457	45.87353889	126.0587111	18435
65467	45.86621389	126.0724139	18373
65478	45.85813889	126.0875306	18278
65488	45.85078056	126.1013194	18168
65499	45.84266111	126.1165444	18057
65509	45.83529444	126.1304444	17962
65520	45.82720556	126.1457889	17862
65530	45.81985833	126.1597639	17783
65541	45.81178056	126.1751556	17694
65551	45.80436111	126.1891194	17612
65562	45.79597222	126.2043222	17529
65572	45.78810278	126.2179444	17444
65583	45.77924722	126.2328056	17348
65593	45.77113056	126.2462639	17277
65604	45.76219444	126.261025	17217
65614	45.75407778	126.2743917	17156
65625	45.74513056	126.2890611	17070
65636	45.73618889	126.3037639	16938
65646	45.72806667	126.3171833	16821
65657	45.71883611	126.3316667	16687
65667	45.70813056	126.3417972	16604
65678	45.69438611	126.3487278	16514
65688	45.68112222	126.3524528	16410
65699	45.66622222	126.3549639	16236
65709	45.65255278	126.3564861	16076
65720	45.63746944	126.3577222	15902
65730	45.62373611	126.3586194	15752
65741	45.60863056	126.3594806	15586
65751	45.59491111	126.3602278	15439
65762	45.57983333	126.3610278	15268
65772	45.566175	126.3618056	15101
65783	45.55122222	126.3628139	14917
65793	45.53768333	126.3637778	14756
65804	45.52286944	126.3649778	14582
65814	45.50946389	126.3661889	14418
65825	45.4948	126.3676278	14229
65835	45.48154167	126.3690056	14048
65846	45.46701944	126.3705694	13853
65856	45.45387222	126.3720417	13679
65867	45.43948889	126.3737111	13504
65877	45.42649444	126.3752528	13344
65888	45.41228056	126.3769583	13165
65898	45.39942778	126.3785611	12995
65909	45.38545	126.38095	12812
65919	45.37288056	126.3835611	12647
65930	45.35917778	126.3866694	12471
65940	45.34683611	126.3896361	12313
65951	45.33336944	126.3930056	12134
65961	45.32118056	126.3961472	11952
65972	45.30779722	126.399675	11759
65983	45.29443056	126.4032	11571
65993	45.28230278	126.406375	11413
66004	45.26899722	126.4098639	11234
66014	45.25694722	126.4132306	11060
66025	45.24378889	126.4173417	10879
66035	45.2319	126.4212528	10720
66046	45.21887222	126.4256056	10547
66056	45.20705556	126.4295694	10392
66067	45.19412222	126.4339833	10229
66077	45.18240833	126.4380528	10077
66088	45.1696	126.4425972	9928
66098	45.15803056	126.4467694	9799
66109	45.14562778	126.4511889	9843
66119	45.13441944	126.4551944	9613
66130	45.12199444	126.4595944	9446
66140	45.11066111	126.4633556	9296
66151	45.09823056	126.4673944	9176
66161	45.08698889	126.4709639	9041
66172	45.07466111	126.4748889	8899
66182	45.06351111	126.4784861	8780
66193	45.05130278	126.4824361	8641
66203	45.04023889	126.4860444	8505
66214	45.02806389	126.4900139	8346
66224	45.01741389	126.495075	8202
66235	45.00823889	126.505725	8078
66245	45.00321944	126.5186167	7973
66256	45.00116944	126.5340861	7877
66266	45.00165278	126.5481694	7760
66277	45.00333333	126.5634167	7640
66287	45.00433889	126.5773472	7523
66298	45.00502222	126.5927028	7386
66308	45.00536944	126.6067028	7255
66319	45.00553889	126.6221056	7120
66330	45.00555833	126.6375111	6984
66340	45.00551389	126.6515389	6844
66351	45.00544444	126.6670444	6690
66361	45.00538056	126.6811861	6554
66372	45.00533611	126.696775	6406
66382	45.00532222	126.7109694	6270
66393	45.00534444	126.7266333	6108
66403	45.00538056	126.7409361	5965
66414	45.00544444	126.7566861	5821
66424	45.00553611	126.7710139	5685
66435	45.00568611	126.7868083	5527
66445	45.00585833	126.8011833	5387
66456	45.00606667	126.8170083	5230
66466	45.00628889	126.8313861	5098
66477	45.00656389	126.8471639	4957
66487	45.00682778	126.8614778	4830
66498	45.00710556	126.8772056	4688
66508	45.00736389	126.8915056	4548
66519	45.00762222	126.9072639	4399
66529	45.00785278	126.9215694	4272
66540	45.00808889	126.9372722	4148
66550	45.00829167	126.9513056	4140
66561	45.00847778	126.9663556	4175
66571	45.00858056	126.9796778	4249
66582	45.00858611	126.9941472	4317
66592	45.00848333	127.007275	4394
66603	45.00832778	127.0217028	4477
66613	45.00816389	127.0348194	4546
66624	45.00798056	127.0492722	4617
66634	45.00781944	127.0624444	4682
66645	45.00765833	127.0769972	4740
66655	45.00755556	127.0902833	4800
66666	45.00749444	127.1049389	4863
66677	45.007475	127.1196444	4926
66687	45.007525	127.1330222	4998
66698	45.00766111	127.1477389	5064
66708	45.00784167	127.1611917	5079
66719	45.00810278	127.1761889	5075
66729	45.00838333	127.1900194	5073
66740	45.008725	127.2054056	5077
66750	45.00906667	127.2195333	5079
66761	45.00945833	127.2351972	5084
66771	45.00980556	127.24955	5083
66782	45.01016111	127.2653528	5175
66792	45.01042778	127.2794528	5304
66803	45.01058056	127.2948306	5448
66813	45.01064167	127.3087278	5566
66824	45.01063333	127.324	5675
66834	45.01057222	127.3379111	5767
66845	45.01047222	127.3531667	5923
66855	45.01035556	127.3668639	6063
66866	45.01021111	127.3818556	6193
66876	45.01008056	127.3953972	6337
66887	45.00994167	127.4101639	6482
66897	45.00983889	127.4235028	6614
66908	45.00976111	127.4380111	6784
66918	45.00971389	127.4510472	6927
66929	45.00969444	127.4652694	7074
66939	45.0097	127.4781083	7206
66950	45.00972778	127.4921444	7344
66960	45.00976944	127.5048694	7458
66971	45.00981944	127.5188333	7596
66981	45.00988056	127.53145	7728
66992	45.00995556	127.5452833	7854
67002	45.01004167	127.5578528	7965
67013	45.01013611	127.5716667	8087
67024	45.010225	127.58545	8217
67034	45.01029167	127.5979278	8335
67045	45.01036111	127.6116167	8456
67055	45.01041667	127.6240556	8558
67066	45.01046944	127.6377722	8667
67076	45.01049167	127.6503417	8804
67087	45.01048611	127.6642694	8963
67097	45.01047222	127.6770278	9104
67108	45.01044167	127.6911667	9253
67118	45.01042222	127.7041139	9390
67129	45.01042778	127.7184389	9538
67139	45.01045833	127.7315639	9665
67150	45.01051389	127.7460611	9824
67160	45.01058056	127.7592389	9975
67171	45.01065278	127.7737583	10128
67181	45.01072778	127.7869556	10276
67192	45.01081944	127.8014361	10440
67202	45.01090278	127.8145472	10592
67213	45.01096389	127.8287778	10811
67223	45.01100556	127.8415306	10991
67234	45.01104167	127.8554139	11179
67244	45.01106944	127.8679111	11341
67255	45.01109444	127.8815722	11507
67265	45.01111389	127.8939611	11646
67276	45.01113611	127.9075611	11803
67286	45.01115556	127.9198778	11941
67297	45.01117778	127.9334389	12072
67307	45.01120278	127.9458056	12188
67318	45.01123611	127.9594361	12319
67328	45.01126944	127.9718528	12442
67339	45.01130556	127.9855139	12579
67349	45.01133056	127.9979389	12701
67360	45.01136111	128.0116278	12828
67370	45.01138611	128.0241056	12940
67381	45.01141944	128.0378639	13070
67392	45.01146389	128.0516056	13214
67402	45.01149167	128.0641	13350
67413	45.01151111	128.0778389	13502
67423	45.01151389	128.0903028	13646
67434	45.01150556	128.1040028	13787
67444	45.01150278	128.1164639	13917
67455	45.01148889	128.1301611	14063
67465	45.01148611	128.1426111	14188
67476	45.01148333	128.1563306	14311
67486	45.01148611	128.16885	14420
67497	45.01148611	128.1826528	14545
67507	45.01148611	128.1952139	14657
67518	45.01148889	128.2089806	14803
67528	45.01149444	128.2214472	14928
67539	45.0115	128.2351361	15063
67549	45.01151111	128.2475528	15184
67560	45.01151667	128.2612111	15311
67570	45.01152222	128.2735972	15433
67581	45.01151667	128.2872139	15557
67591	45.01151389	128.2995833	15669
67602	45.01149722	128.3131944	15786
67612	45.01148611	128.3255778	15891
67623	45.01146944	128.3391917	16011
67633	45.01144722	128.3515639	16118
67644	45.01142778	128.3651722	16233
67654	45.01141111	128.3775556	16335
67665	45.01138611	128.3911944	16445
67675	45.01136111	128.4036167	16538
67686	45.01132778	128.4173222	16640
67696	45.0113	128.4298139	16733
67707	45.01127778	128.4435806	16839
67717	45.01126389	128.4560944	16944
67728	45.01123889	128.4698444	17057
67739	45.01122222	128.4836111	17159
67749	45.01120556	128.4961556	17252
67760	45.01118611	128.5099667	17362
